county,precinct,office,district,party,candidate,total,poll,absentee,,,,,
Yakima,GRANDVIEW  0303,President,,D,Al Gore,302,160,142,,,,,
Yakima,GRANDVIEW  0306,President,,D,Al Gore,275,115,160,,,,,
Yakima,GRANGER 0501,President,,D,Al Gore,213,124,89,,,,,
Yakima,HARRAH  0701,President,,D,Al Gore,64,46,18,,,,,
Yakima,MABTON  0901,President,,D,Al Gore,179,108,71,,,,,
Yakima,MOXEE 1101,President,,D,Al Gore,130,55,75,,,,,
Yakima,NACHES  1301,President,,D,Al Gore,103,52,51,,,,,
Yakima,SELAH  1501,President,,D,Al Gore,212,107,105,,,,,
Yakima,SELAH  1502,President,,D,Al Gore,188,109,79,,,,,
Yakima,SELAH  1503,President,,D,Al Gore,132,72,60,,,,,
Yakima,SELAH  1504,President,,D,Al Gore,173,92,81,,,,,
Yakima,SUNNYSIDE  1701,President,,D,Al Gore,253,115,138,,,,,
Yakima,SUNNYSIDE  1702,President,,D,Al Gore,206,88,118,,,,,
Yakima,SUNNYSIDE  1703,President,,D,Al Gore,197,95,102,,,,,
Yakima,SUNNYSIDE  1706,President,,D,Al Gore,234,85,149,,,,,
Yakima,SUNNYSIDE  1708,President,,D,Al Gore,202,94,108,,,,,
Yakima,TIETON  1901,President,,D,Al Gore,110,50,60,,,,,
Yakima,TOPPENISH  2101,President,,D,Al Gore,191,103,88,,,,,
Yakima,TOPPENISH  2103,President,,D,Al Gore,376,163,213,,,,,
Yakima,TOPPENISH  2107,President,,D,Al Gore,263,128,135,,,,,
Yakima,UNION  GAP  2301,President,,D,Al Gore,146,69,77,,,,,
Yakima,UNION GAP  2303,President,,D,Al Gore,138,60,78,,,,,
Yakima,UNION GAP  2304,President,,D,Al Gore,79,62,17,,,,,
Yakima,UNION  GAP  2305,President,,D,Al Gore,77,48,29,,,,,
Yakima,UNION  GAP  2306,President,,D,Al Gore,214,92,122,,,,,
Yakima,WAPATO  2501,President,,D,Al Gore,298,155,143,,,,,
Yakima,WAPATO  2503,President,,D,Al Gore,105,58,47,,,,,
Yakima,ZILLAH 2701,President,,D,Al Gore,202,91,111,,,,,
Yakima,ZILLAH 2702,President,,D,Al Gore,77,36,41,,,,,
Yakima,ALFALFA  3002,President,,D,Al Gore,65,47,18,,,,,
Yakima,APPLE  VALLEY  3003,President,,D,Al Gore,235,87,148,,,,,
Yakima,BELMA  3101,President,,D,Al Gore,127,59,68,,,,,
Yakima,BRADSHAW  3102,President,,D,Al Gore,265,146,119,,,,,
Yakima,BUENA  3104,President,,D,Al Gore,172,68,104,,,,,
Yakima,BYRON  3105,President,,D,Al Gore,16,10,6,,,,,
Yakima,BUTTERFIELD  3106,President,,D,Al Gore,141,45,96,,,,,
Yakima,CHINOOK  3203,President,,D,Al Gore,86,35,51,,,,,
Yakima,CLIFFDELL  3204,President,,D,Al Gore,28,16,12,,,,,
Yakima,COTTONWOOD  3205,President,,D,Al Gore,100,44,56,,,,,
Yakima,COUNTRY  CLUB  3206,President,,D,Al Gore,187,78,109,,,,,
Yakima,COWICHE  CANYON  3208,President,,D,Al Gore,34,25,9,,,,,
Yakima,CRESCENT  3209,President,,D,Al Gore,1,1,,,,,,
Yakima,E  AHTANUM  3301,President,,D,Al Gore,197,59,138,,,,,
Yakima,E  GRANGER  3303,President,,D,Al Gore,91,39,52,,,,,
Yakima,E  MOXEE  3304,President,,D,Al Gore,140,46,94,,,,,
Yakima,E  NACHES  3305,President,,D,Al Gore,142,59,83,,,,,
Yakima,E  SELAH  3306,President,,D,Al Gore,71,30,41,,,,,
Yakima,E  TIETON  3308,President,,D,Al Gore,116,39,77,,,,,
Yakima,E  TOPPENISH  3309,President,,D,Al Gore,38,29,9,,,,,
Yakima,E  WAPATO  3310,President,,D,Al Gore,114,52,62,,,,,
Yakima,E  ZILLAH  3311,President,,D,Al Gore,129,57,72,,,,,
Yakima,ENGLEWOOD  3312,President,,D,Al Gore,179,76,103,,,,,
Yakima,ESCHBACH  3313,President,,D,Al Gore,133,59,74,,,,,
Yakima,FULLBRIGHT  3503,President,,D,Al Gore,20,17,3,,,,,
Yakima,FIRING  CENTER  3504,President,,D,Al Gore,1,0,1,,,,,
Yakima,GLADE  3601,President,,D,Al Gore,1,1,0,,,,,
Yakima,GLEED  3602,President,,D,Al Gore,57,21,36,,,,,
Yakima,GROMORE  3605,President,,D,Al Gore,211,103,108,,,,,
Yakima,HARRAH  RURAL  3701,President,,D,Al Gore,155,97,58,,,,,
Yakima,HARWOOD  3702,President,,D,Al Gore,199,65,134,,,,,
Yakima,LIBERTY  3902,President,,D,Al Gore,77,32,45,,,,,
Yakima,LOWER WENAS  3903,President,,D,Al Gore,257,110,147,,,,,
Yakima,LOWER  NACHES  3904,President,,D,Al Gore,6,4,2,,,,,
Yakima,MCKINLEY  4001,President,,D,Al Gore,143,74,69,,,,,
Yakima,MABTON  RURAL  4002,President,,D,Al Gore,95,64,31,,,,,
Yakima,MOXEE  RURAL  4003,President,,D,Al Gore,135,52,83,,,,,
Yakima,NACHES  HTS  4101,President,,D,Al Gore,58,28,30,,,,,
Yakima,NILE  4102,President,,D,Al Gore,132,55,77,,,,,
Yakima,N  COWICHE  4104,President,,D,Al Gore,128,61,67,,,,,
Yakima,N  GRANDVIEW  4105,President,,D,Al Gore,74,28,46,,,,,
Yakima,N  HOLLAND  4106,President,,D,Al Gore,175,78,97,,,,,
Yakima,N  SELAH  HGTS  4108,President,,D,Al Gore,186,80,106,,,,,
Yakima,N  SUNNYSIDE  4109,President,,D,Al Gore,101,53,48,,,,,
Yakima,N  TOPPENISH  4110,President,,D,Al Gore,179,78,101,,,,,
Yakima,N  GLEED  4111,President,,D,Al Gore,135,55,80,,,,,
Yakima,N  SELAH  4112,President,,D,Al Gore,175,73,102,,,,,
Yakima,N  TAMPICO  4114,President,,D,Al Gore,30,21,9,,,,,
Yakima,N  WENAS  4115,President,,D,Al Gore,52,32,20,,,,,
Yakima,ORCHARD  4302,President,,D,Al Gore,38,31,7,,,,,
Yakima,OUTLOOK  4303,President,,D,Al Gore,57,29,28,,,,,
Yakima,PARKER  HGTS  4401,President,,D,Al Gore,86,50,36,,,,,
Yakima,POMONA  4402,President,,D,Al Gore,155,70,85,,,,,
Yakima,REST  HAVEN  4501,President,,D,Al Gore,88,25,63,,,,,
Yakima,ROZA  4502,President,,D,Al Gore,80,37,43,,,,,
Yakima,RIMROCK  4503,President,,D,Al Gore,20,7,13,,,,,
Yakima,ROZA HILL  4504,President,,D,Al Gore,120,40,80,,,,,
Yakima,SCENIC  4601,President,,D,Al Gore,65,30,35,,,,,
Yakima,SELAH  CENTRAL  4602,President,,D,Al Gore,125,60,65,,,,,
Yakima,SELAH  EXTENSION  4603,President,,D,Al Gore,238,112,126,,,,,
Yakima,SELAH  RURAL  4604,President,,D,Al Gore,56,21,35,,,,,
Yakima,SHELLER  4605,President,,D,Al Gore,62,34,28,,,,,
Yakima,SLAVIN  4606,President,,D,Al Gore,143,47,96,,,,,
Yakima,S  AIRPORT  4607,President,,D,Al Gore,8,5,3,,,,,
Yakima,S  COWICHE  4609,President,,D,Al Gore,50,15,35,,,,,
Yakima,S  GRANDVIEW  4610,President,,D,Al Gore,149,68,81,,,,,
Yakima,S  HOLLAND  4611,President,,D,Al Gore,77,27,50,,,,,
Yakima,S  NOB  HILL  4613,President,,D,Al Gore,180,64,116,,,,,
Yakima,S  SUNNYSIDE  4615,President,,D,Al Gore,89,39,50,,,,,
Yakima,S  TOPPENISH  4616,President,,D,Al Gore,120,58,62,,,,,
Yakima,SUNNYVALLEY  4618,President,,D,Al Gore,95,43,52,,,,,
Yakima,SUNTIDES  4621,President,,D,Al Gore,206,81,125,,,,,
Yakima,S  ZILLAH  4622,President,,D,Al Gore,100,46,54,,,,,
Yakima,S  AHTANUM  4623,President,,D,Al Gore,107,43,64,,,,,
Yakima,S  HILLS  4624,President,,D,Al Gore,55,42,13,,,,,
Yakima,S  WENAS  4625,President,,D,Al Gore,1,1,0,,,,,
Yakima,SUMMITVIEW  4626,President,,D,Al Gore,9,8,1,,,,,
Yakima,S  NACHES  HGHTS  4627,President,,D,Al Gore,42,30,12,,,,,
Yakima,S  OUTLOOK 4628,President,,D,Al Gore,68,38,30,,,,,
Yakima,TAMPICO 4801,President,,D,Al Gore,79,39,40,,,,,
Yakima,TERRACE  HGTS  4802,President,,D,Al Gore,271,99,172,,,,,
Yakima,WANETA  5001,President,,D,Al Gore,52,36,16,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,President,,D,Al Gore,97,39,58,,,,,
Yakima,W  AHTANUM  5003,President,,D,Al Gore,207,81,126,,,,,
Yakima,W  NOB  HILL  5006,President,,D,Al Gore,20,12,8,,,,,
Yakima,W  PARKER  5007,President,,D,Al Gore,1,0,1,,,,,
Yakima,W  WAPATO  5009,President,,D,Al Gore,204,117,87,,,,,
Yakima,WESTVIEW  5010,President,,D,Al Gore,133,57,76,,,,,
Yakima,WESTWOOD  5011,President,,D,Al Gore,248,101,147,,,,,
Yakima,WHITE  SWAN  5012,President,,D,Al Gore,311,181,130,,,,,
Yakima,WIDE  HOLLOW  5013,President,,D,Al Gore,174,75,99,,,,,
Yakima,WILEY  CITY  5014,President,,D,Al Gore,117,50,67,,,,,
Yakima,W  SELAH  5016,President,,D,Al Gore,104,49,55,,,,,
Yakima,W MOXEE  5017,President,,D,Al Gore,131,52,79,,,,,
Yakima,WEST  VALLEY  5018,President,,D,Al Gore,143,53,90,,,,,
Yakima,W  WASHINGTON  5020,President,,D,Al Gore,215,69,146,,,,,
Yakima,YAKIMA  RIDGE  5101,President,,D,Al Gore,33,21,12,,,,,
Yakima,ZIER  5201,President,,D,Al Gore,105,35,70,,,,,
YAKIMA WA,YAKIMA WA,President,,D,Al Gore,25546,11054,14492,,,,,
Yakima,YAKIMA  0101,President,,R,George Bush,134,21,113,,,,,
Yakima,YAKIMA  0104,President,,R,George Bush,90,37,53,,,,,
Yakima,YAKIMA  0105,President,,R,George Bush,31,22,9,,,,,
Yakima,YAKIMA  0109,President,,R,George Bush,70,27,43,,,,,
Yakima,YAKIMA  0110,President,,R,George Bush,205,110,95,,,,,
Yakima,YAKIMA  0111,President,,R,George Bush,96,49,47,,,,,
Yakima,YAKIMA  0114,President,,R,George Bush,292,139,153,,,,,
Yakima,YAKIMA  0116,President,,R,George Bush,76,25,51,,,,,
Yakima,YAKIMA  0118,President,,R,George Bush,78,27,51,,,,,
Yakima,YAKIMA  0120,President,,R,George Bush,48,14,34,,,,,
Yakima,YAKIMA  0123,President,,R,George Bush,87,38,49,,,,,
Yakima,YAKIMA  0126,President,,R,George Bush,162,51,111,,,,,
Yakima,YAKIMA  0127,President,,R,George Bush,229,122,107,,,,,
Yakima,YAKIMA  0129,President,,R,George Bush,204,104,100,,,,,
Yakima,YAKIMA  0131,President,,R,George Bush,278,135,143,,,,,
Yakima,YAKIMA  0133,President,,R,George Bush,329,136,193,,,,,
Yakima,YAKIMA  0134,President,,R,George Bush,216,103,113,,,,,
Yakima,YAKIMA  0136,President,,R,George Bush,341,122,219,,,,,
Yakima,YAKIMA  0138,President,,R,George Bush,276,117,159,,,,,
Yakima,YAKIMA  0140,President,,R,George Bush,105,34,71,,,,,
Yakima,YAKIMA  0142,President,,R,George Bush,260,61,199,,,,,
Yakima,YAKIMA  0143,President,,R,George Bush,120,49,71,,,,,
Yakima,YAKIMA  0145,President,,R,George Bush,138,70,68,,,,,
Yakima,YAKIMA  0146,President,,R,George Bush,302,99,203,,,,,
Yakima,YAKIMA  0149,President,,R,George Bush,306,135,171,,,,,
Yakima,YAKIMA  0151,President,,R,George Bush,255,70,185,,,,,
Yakima,YAKIMA  0153,President,,R,George Bush,333,104,229,,,,,
Yakima,YAKIMA  0154,President,,R,George Bush,194,87,107,,,,,
Yakima,YAKIMA  0155,President,,R,George Bush,349,136,213,,,,,
Yakima,YAKIMA  0156,President,,R,George Bush,206,92,114,,,,,
Yakima,YAKIMA  0161,President,,R,George Bush,203,98,105,,,,,
Yakima,YAKIMA  0162,President,,R,George Bush,289,110,179,,,,,
Yakima,YAKIMA  0163,President,,R,George Bush,316,112,204,,,,,
Yakima,YAKIMA  0164,President,,R,George Bush,12,7,5,,,,,
Yakima,YAKIMA  0165,President,,R,George Bush,17,13,4,,,,,
Yakima,YAKIMA  0167,President,,R,George Bush,191,90,101,,,,,
Yakima,YAKIMA  0169,President,,R,George Bush,447,173,274,,,,,
Yakima,YAKIMA  0170,President,,R,George Bush,250,99,151,,,,,
Yakima,YAKIMA  0172,President,,R,George Bush,398,133,265,,,,,
Yakima,YAKIMA  0174,President,,R,George Bush,450,136,314,,,,,
Yakima,YAKIMA  0175,President,,R,George Bush,500,171,329,,,,,
Yakima,YAKIMA  0176,President,,R,George Bush,231,83,148,,,,,
Yakima,YAKIMA  0179,President,,R,George Bush,415,129,286,,,,,
Yakima,YAKIMA  0180,President,,R,George Bush,313,126,187,,,,,
Yakima,YAKIMA  0183,President,,R,George Bush,388,89,299,,,,,
Yakima,YAKIMA  0184,President,,R,George Bush,309,113,196,,,,,
Yakima,YAKIMA  0185,President,,R,George Bush,403,150,253,,,,,
Yakima,YAKIMA  0186,President,,R,George Bush,181,61,120,,,,,
Yakima,YAKIMA  0190,President,,R,George Bush,190,62,128,,,,,
Yakima,GRANDVIEW  0301,President,,R,George Bush,55,45,10,,,,,
Yakima,GRANDVIEW  0302,President,,R,George Bush,236,104,132,,,,,
Yakima,GRANDVIEW  0303,President,,R,George Bush,275,119,156,,,,,
Yakima,GRANDVIEW  0306,President,,R,George Bush,311,120,191,,,,,
Yakima,GRANGER 0501,President,,R,George Bush,116,64,52,,,,,
Yakima,HARRAH  0701,President,,R,George Bush,65,53,12,,,,,
Yakima,MABTON  0901,President,,R,George Bush,59,38,21,,,,,
Yakima,MOXEE 1101,President,,R,George Bush,198,106,92,,,,,
Yakima,NACHES  1301,President,,R,George Bush,164,69,95,,,,,
Yakima,SELAH  1501,President,,R,George Bush,271,149,122,,,,,
Yakima,SELAH  1502,President,,R,George Bush,368,175,193,,,,,
Yakima,SELAH  1503,President,,R,George Bush,347,169,178,,,,,
Yakima,SELAH  1504,President,,R,George Bush,347,177,170,,,,,
Yakima,SUNNYSIDE  1701,President,,R,George Bush,199,87,112,,,,,
Yakima,SUNNYSIDE  1702,President,,R,George Bush,258,106,152,,,,,
Yakima,SUNNYSIDE  1703,President,,R,George Bush,359,153,206,,,,,
Yakima,SUNNYSIDE  1706,President,,R,George Bush,168,72,96,,,,,
Yakima,SUNNYSIDE  1708,President,,R,George Bush,136,64,72,,,,,
Yakima,TIETON  1901,President,,R,George Bush,112,55,57,,,,,
Yakima,TOPPENISH  2101,President,,R,George Bush,156,70,86,,,,,
Yakima,TOPPENISH  2103,President,,R,George Bush,167,58,109,,,,,
Yakima,TOPPENISH  2107,President,,R,George Bush,216,91,125,,,,,
Yakima,UNION  GAP  2301,President,,R,George Bush,179,93,86,,,,,
Yakima,UNION GAP  2303,President,,R,George Bush,170,83,87,,,,,
Yakima,UNION GAP  2304,President,,R,George Bush,75,51,24,,,,,
Yakima,UNION  GAP  2305,President,,R,George Bush,104,48,56,,,,,
Yakima,UNION  GAP  2306,President,,R,George Bush,216,97,119,,,,,
Yakima,WAPATO  2501,President,,R,George Bush,143,52,91,,,,,
Yakima,WAPATO  2503,President,,R,George Bush,60,27,33,,,,,
Yakima,ZILLAH 2701,President,,R,George Bush,397,196,201,,,,,
Yakima,ZILLAH 2702,President,,R,George Bush,157,80,77,,,,,
Yakima,ALFALFA  3002,President,,R,George Bush,83,66,17,,,,,
Yakima,APPLE  VALLEY  3003,President,,R,George Bush,468,191,277,,,,,
Yakima,BELMA  3101,President,,R,George Bush,271,84,187,,,,,
Yakima,BRADSHAW  3102,President,,R,George Bush,312,131,181,,,,,
Yakima,BUENA  3104,President,,R,George Bush,227,78,149,,,,,
Yakima,BYRON  3105,President,,R,George Bush,36,21,15,,,,,
Yakima,BUTTERFIELD  3106,President,,R,George Bush,348,157,191,,,,,
Yakima,CHINOOK  3203,President,,R,George Bush,232,97,135,,,,,
Yakima,CLIFFDELL  3204,President,,R,George Bush,66,52,14,,,,,
Yakima,COTTONWOOD  3205,President,,R,George Bush,258,93,165,,,,,
Yakima,COUNTRY  CLUB  3206,President,,R,George Bush,449,162,287,,,,,
Yakima,COWICHE  CANYON  3208,President,,R,George Bush,53,44,9,,,,,
Yakima,CRESCENT  3209,President,,R,George Bush,5,5,,,,,,
Yakima,E  AHTANUM  3301,President,,R,George Bush,373,141,232,,,,,
Yakima,E  GRANGER  3303,President,,R,George Bush,165,85,80,,,,,
Yakima,E  MOXEE  3304,President,,R,George Bush,302,129,173,,,,,
Yakima,E  NACHES  3305,President,,R,George Bush,400,177,223,,,,,
Yakima,E  SELAH  3306,President,,R,George Bush,185,121,64,,,,,
Yakima,E  TIETON  3308,President,,R,George Bush,332,137,195,,,,,
Yakima,E  TOPPENISH  3309,President,,R,George Bush,22,15,7,,,,,
Yakima,E  WAPATO  3310,President,,R,George Bush,70,32,38,,,,,
Yakima,E  ZILLAH  3311,President,,R,George Bush,428,209,219,,,,,
Yakima,ENGLEWOOD  3312,President,,R,George Bush,451,155,296,,,,,
Yakima,ESCHBACH  3313,President,,R,George Bush,306,133,173,,,,,
Yakima,FULLBRIGHT  3503,President,,R,George Bush,28,24,4,,,,,
Yakima,FIRING  CENTER  3504,President,,R,George Bush,15,8,7,,,,,
Yakima,GLADE  3601,President,,R,George Bush,34,27,7,,,,,
Yakima,GLEED  3602,President,,R,George Bush,151,72,79,,,,,
Yakima,GROMORE  3605,President,,R,George Bush,556,245,311,,,,,
Yakima,HARRAH  RURAL  3701,President,,R,George Bush,292,125,167,,,,,
Yakima,HARWOOD  3702,President,,R,George Bush,569,207,362,,,,,
Yakima,LIBERTY  3902,President,,R,George Bush,189,91,98,,,,,
Yakima,LOWER WENAS  3903,President,,R,George Bush,588,289,299,,,,,
Yakima,LOWER  NACHES  3904,President,,R,George Bush,22,18,4,,,,,
Yakima,MCKINLEY  4001,President,,R,George Bush,167,54,113,,,,,
Yakima,MABTON  RURAL  4002,President,,R,George Bush,124,72,52,,,,,
Yakima,MOXEE  RURAL  4003,President,,R,George Bush,220,83,137,,,,,
Yakima,NACHES  HTS  4101,President,,R,George Bush,153,70,83,,,,,
Yakima,NILE  4102,President,,R,George Bush,324,133,191,,,,,
Yakima,N  COWICHE  4104,President,,R,George Bush,261,114,147,,,,,
Yakima,N  GRANDVIEW  4105,President,,R,George Bush,144,54,90,,,,,
Yakima,N  HOLLAND  4106,President,,R,George Bush,381,150,231,,,,,
Yakima,N  SELAH  HGTS  4108,President,,R,George Bush,444,188,256,,,,,
Yakima,N  SUNNYSIDE  4109,President,,R,George Bush,150,71,79,,,,,
Yakima,N  TOPPENISH  4110,President,,R,George Bush,117,35,82,,,,,
Yakima,N  GLEED  4111,President,,R,George Bush,297,147,150,,,,,
Yakima,N  SELAH  4112,President,,R,George Bush,381,165,216,,,,,
Yakima,N  TAMPICO  4114,President,,R,George Bush,47,31,16,,,,,
Yakima,N  WENAS  4115,President,,R,George Bush,132,83,49,,,,,
Yakima,ORCHARD  4302,President,,R,George Bush,75,53,22,,,,,
Yakima,OUTLOOK  4303,President,,R,George Bush,162,62,100,,,,,
Yakima,PARKER  HGTS  4401,President,,R,George Bush,247,95,152,,,,,
Yakima,POMONA  4402,President,,R,George Bush,274,107,167,,,,,
Yakima,REST  HAVEN  4501,President,,R,George Bush,100,35,65,,,,,
Yakima,ROZA  4502,President,,R,George Bush,260,107,153,,,,,
Yakima,RIMROCK  4503,President,,R,George Bush,61,45,16,,,,,
Yakima,ROZA HILL  4504,President,,R,George Bush,219,96,123,,,,,
Yakima,SCENIC  4601,President,,R,George Bush,156,51,105,,,,,
Yakima,SELAH  CENTRAL  4602,President,,R,George Bush,245,100,145,,,,,
Yakima,SELAH  EXTENSION  4603,President,,R,George Bush,442,180,262,,,,,
Yakima,SELAH  RURAL  4604,President,,R,George Bush,159,73,86,,,,,
Yakima,SHELLER  4605,President,,R,George Bush,221,88,133,,,,,
Yakima,SLAVIN  4606,President,,R,George Bush,205,63,142,,,,,
Yakima,S  AIRPORT  4607,President,,R,George Bush,25,15,10,,,,,
Yakima,S  COWICHE  4609,President,,R,George Bush,167,59,108,,,,,
Yakima,S  GRANDVIEW  4610,President,,R,George Bush,265,119,146,,,,,
Yakima,S  HOLLAND  4611,President,,R,George Bush,125,49,76,,,,,
Yakima,S  NOB  HILL  4613,President,,R,George Bush,299,111,188,,,,,
Yakima,S  SUNNYSIDE  4615,President,,R,George Bush,138,63,75,,,,,
Yakima,S  TOPPENISH  4616,President,,R,George Bush,154,66,88,,,,,
Yakima,SUNNYVALLEY  4618,President,,R,George Bush,189,89,100,,,,,
Yakima,SUNTIDES  4621,President,,R,George Bush,423,172,251,,,,,
Yakima,S  ZILLAH  4622,President,,R,George Bush,196,97,99,,,,,
Yakima,S  AHTANUM  4623,President,,R,George Bush,290,144,146,,,,,
Yakima,S  HILLS  4624,President,,R,George Bush,137,104,33,,,,,
Yakima,S  WENAS  4625,President,,R,George Bush,5,4,1,,,,,
Yakima,SUMMITVIEW  4626,President,,R,George Bush,15,11,4,,,,,
Yakima,S  NACHES  HGHTS  4627,President,,R,George Bush,139,98,41,,,,,
Yakima,S  OUTLOOK 4628,President,,R,George Bush,102,80,22,,,,,
Yakima,TAMPICO 4801,President,,R,George Bush,268,131,137,,,,,
Yakima,TERRACE  HGTS  4802,President,,R,George Bush,497,179,318,,,,,
Yakima,WANETA  5001,President,,R,George Bush,83,63,20,,,,,
Yakima,WENDELL  PHILLIPS 5002 ,President,,R,George Bush,149,61,88,,,,,
Yakima,W  AHTANUM  5003,President,,R,George Bush,476,219,257,,,,,
Yakima,W  NOB  HILL  5006,President,,R,George Bush,35,17,18,,,,,
Yakima,W  PARKER  5007,President,,R,George Bush,10,6,4,,,,,
Yakima,W  WAPATO  5009,President,,R,George Bush,213,88,125,,,,,
Yakima,WESTVIEW  5010,President,,R,George Bush,366,150,216,,,,,
Yakima,WESTWOOD  5011,President,,R,George Bush,432,219,213,,,,,
Yakima,WHITE  SWAN  5012,President,,R,George Bush,232,101,131,,,,,
Yakima,WIDE  HOLLOW  5013,President,,R,George Bush,324,130,194,,,,,
Yakima,WILEY  CITY  5014,President,,R,George Bush,299,118,181,,,,,
Yakima,W  SELAH  5016,President,,R,George Bush,238,89,149,,,,,
Yakima,W MOXEE  5017,President,,R,George Bush,227,88,139,,,,,
Yakima,WEST  VALLEY  5018,President,,R,George Bush,361,165,196,,,,,
Yakima,W  WASHINGTON  5020,President,,R,George Bush,436,164,272,,,,,
Yakima,YAKIMA  RIDGE  5101,President,,R,George Bush,52,37,15,,,,,
Yakima,ZIER  5201,President,,R,George Bush,276,120,156,,,,,
YAKIMA WA,YAKIMA WA,,,,,39494,16814,22680,,,,,
Yakima,YAKIMA  0101,President,,L,Harry Browne,2,1,1,,,,,
Yakima,YAKIMA  0104,President,,L,Harry Browne,4,2,2,,,,,
Yakima,YAKIMA  0105,President,,L,Harry Browne,2,2,0,,,,,
Yakima,YAKIMA  0109,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0110,President,,L,Harry Browne,1,1,0,,,,,
Yakima,YAKIMA  0111,President,,L,Harry Browne,2,1,1,,,,,
Yakima,YAKIMA  0114,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0116,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0118,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0120,President,,L,Harry Browne,2,0,2,,,,,
Yakima,YAKIMA  0123,President,,L,Harry Browne,2,0,2,,,,,
Yakima,YAKIMA  0126,President,,L,Harry Browne,5,2,3,,,,,
Yakima,YAKIMA  0127,President,,L,Harry Browne,2,2,0,,,,,
Yakima,YAKIMA  0129,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0131,President,,L,Harry Browne,2,0,2,,,,,
Yakima,YAKIMA  0133,President,,L,Harry Browne,3,2,1,,,,,
Yakima,YAKIMA  0134,President,,L,Harry Browne,5,2,3,,,,,
Yakima,YAKIMA  0136,President,,L,Harry Browne,5,2,3,,,,,
Yakima,YAKIMA  0138,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0140,President,,L,Harry Browne,3,0,3,,,,,
Yakima,YAKIMA  0142,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0143,President,,L,Harry Browne,2,1,1,,,,,
Yakima,YAKIMA  0145,President,,L,Harry Browne,2,1,1,,,,,
Yakima,YAKIMA  0146,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0149,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0151,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0153,President,,L,Harry Browne,6,3,3,,,,,
Yakima,YAKIMA  0154,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0155,President,,L,Harry Browne,2,0,2,,,,,
Yakima,YAKIMA  0156,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0161,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0162,President,,L,Harry Browne,1,1,0,,,,,
Yakima,YAKIMA  0163,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0164,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0165,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0167,President,,L,Harry Browne,5,3,2,,,,,
Yakima,YAKIMA  0169,President,,L,Harry Browne,1,1,0,,,,,
Yakima,YAKIMA  0170,President,,L,Harry Browne,4,1,3,,,,,
Yakima,YAKIMA  0172,President,,L,Harry Browne,5,1,4,,,,,
Yakima,YAKIMA  0174,President,,L,Harry Browne,3,0,3,,,,,
Yakima,YAKIMA  0175,President,,L,Harry Browne,2,1,1,,,,,
Yakima,YAKIMA  0176,President,,L,Harry Browne,1,1,0,,,,,
Yakima,YAKIMA  0179,President,,L,Harry Browne,3,2,1,,,,,
Yakima,YAKIMA  0180,President,,L,Harry Browne,0,0,0,,,,,
Yakima,YAKIMA  0183,President,,L,Harry Browne,3,0,3,,,,,
Yakima,YAKIMA  0184,President,,L,Harry Browne,7,2,5,,,,,
Yakima,YAKIMA  0185,President,,L,Harry Browne,2,1,1,,,,,
Yakima,YAKIMA  0186,President,,L,Harry Browne,1,0,1,,,,,
Yakima,YAKIMA  0190,President,,L,Harry Browne,4,2,2,,,,,
Yakima,GRANDVIEW  0301,President,,L,Harry Browne,0,0,0,,,,,
Yakima,GRANDVIEW  0302,President,,L,Harry Browne,1,0,1,,,,,
Yakima,GRANDVIEW  0303,President,,L,Harry Browne,2,1,1,,,,,
Yakima,GRANDVIEW  0306,President,,L,Harry Browne,2,1,1,,,,,
Yakima,GRANGER 0501,President,,L,Harry Browne,7,2,5,,,,,
Yakima,HARRAH  0701,President,,L,Harry Browne,2,1,1,,,,,
Yakima,MABTON  0901,President,,L,Harry Browne,4,0,4,,,,,
Yakima,MOXEE 1101,President,,L,Harry Browne,2,0,2,,,,,
Yakima,NACHES  1301,President,,L,Harry Browne,1,0,1,,,,,
Yakima,SELAH  1501,President,,L,Harry Browne,2,1,1,,,,,
Yakima,SELAH  1502,President,,L,Harry Browne,3,2,1,,,,,
Yakima,SELAH  1503,President,,L,Harry Browne,1,1,0,,,,,
Yakima,SELAH  1504,President,,L,Harry Browne,0,0,0,,,,,
Yakima,SUNNYSIDE  1701,President,,L,Harry Browne,0,0,0,,,,,
Yakima,SUNNYSIDE  1702,President,,L,Harry Browne,1,0,1,,,,,
