Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Under Voted,6
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,No,79
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,<NP>,Yes,75
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 3,5,9,8,Total,NP,Times Over Voted,0
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Registered Voters,409
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Counted,160
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Under Voted,6
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,No,85
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,<NP>,Yes,69
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 2,5,9,8,Total,NP,Times Over Voted,0
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Registered Voters,409
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Counted,160
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,6
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,Yes,66
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,<NP>,No,88
ARTHUR,Issaquah School District No. 411 Issaquah School District No. 411 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,245
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,92
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,26
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,66
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Registered Voters,245
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Times Counted,92
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Times Under Voted,6
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,<NP>,Yes,28
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,<NP>,No,58
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 3,5,9,8,Total,NP,Times Over Voted,0
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Registered Voters,245
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Times Counted,92
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Times Under Voted,0
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,<NP>,No,61
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,<NP>,Yes,31
ARTHUR,Tahoma School District No. 409 Tahoma School District No. 409 Proposition No. 2,5,9,8,Total,NP,Times Over Voted,0
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Registered Voters,521
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Counted,166
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Under Voted,1
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,<NP>,No,60
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,<NP>,Yes,105
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 1,32,1,7,Total,NP,Times Over Voted,0
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Registered Voters,521
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Counted,166
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Under Voted,11
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,<NP>,No,53
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,<NP>,Yes,102
SHL 32-0038,Shoreline School District No. 412 Shoreline School District No. 412 Proposition No. 2,32,1,7,Total,NP,Times Over Voted,0
AUB 47-0041,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,889
AUB 47-0041,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,188
AUB 47-0041,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
AUB 47-0041,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Yes,162
AUB 47-0041,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,No,26
AUB 47-0041,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 31-0042,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,553
AUB 31-0042,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,128
AUB 31-0042,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0042,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,92
AUB 31-0042,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,36
AUB 31-0042,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 47-0045,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,740
AUB 47-0045,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,189
AUB 47-0045,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
AUB 47-0045,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Yes,150
AUB 47-0045,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,No,39
AUB 47-0045,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Registered Voters,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Times Counted,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,7,8,Total,<NP>,No,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,7,8,Total,<NP>,Yes,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,7,8,Total,NP,Registered Voters,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,7,8,Total,NP,Times Counted,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,7,8,Total,NP,Times Under Voted,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,7,8,Total,<NP>,Yes,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,7,8,Total,<NP>,No,0
AUB 47-0045,Kent School District No. 415 Kent School District No. 415 Proposition No. 2,47,7,8,Total,NP,Times Over Voted,0
AUB 30-0046,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Registered Voters,350
AUB 30-0046,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Times Counted,74
AUB 30-0046,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
AUB 30-0046,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,<NP>,Yes,66
AUB 30-0046,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,<NP>,No,8
AUB 30-0046,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
AUB 31-0047,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,614
AUB 31-0047,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,132
AUB 31-0047,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0047,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,99
AUB 31-0047,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,33
AUB 31-0047,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0048,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,244
AUB 31-0048,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,27
AUB 31-0048,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0048,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,25
AUB 31-0048,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,2
AUB 31-0048,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0049,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,554
AUB 31-0049,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,82
AUB 31-0049,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0049,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,68
AUB 31-0049,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,14
AUB 31-0049,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0050,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,440
AUB 31-0050,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,93
AUB 31-0050,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0050,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,65
AUB 31-0050,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,28
AUB 31-0050,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0051,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,537
AUB 31-0051,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,69
AUB 31-0051,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0051,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,52
AUB 31-0051,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,17
AUB 31-0051,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 30-0053,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Registered Voters,474
AUB 30-0053,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Times Counted,89
AUB 30-0053,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Times Under Voted,0
AUB 30-0053,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,<NP>,Yes,72
AUB 30-0053,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,<NP>,No,17
AUB 30-0053,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,30,7,8,Total,NP,Times Over Voted,0
AUB 31-0054,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Registered Voters,539
AUB 31-0054,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Counted,101
AUB 31-0054,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Under Voted,0
AUB 31-0054,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,Yes,81
AUB 31-0054,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,<NP>,No,20
AUB 31-0054,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,31,7,8,Total,NP,Times Over Voted,0
AUB 47-0055,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,463
AUB 47-0055,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,67
AUB 47-0055,Valley Regional Fire Authority Valley Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
