Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
AUB 31-0048,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Bernie Sanders,42
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Hillary Clinton,53
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Registered Voters,498
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Times Blank Voted,45
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Times Counted,142
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0049,Democratic Party,31,7,8,Total,NP,Write-In,2
AUB 31-0049,Republican Party,31,7,8,Total,NP,Ben Carson,5
AUB 31-0049,Republican Party,31,7,8,Total,NP,Donald J. Trump,31
AUB 31-0049,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0049,Republican Party,31,7,8,Total,NP,Registered Voters,498
AUB 31-0049,Republican Party,31,7,8,Total,NP,Ted Cruz,6
AUB 31-0049,Republican Party,31,7,8,Total,NP,Times Blank Voted,97
AUB 31-0049,Republican Party,31,7,8,Total,NP,Times Counted,142
AUB 31-0049,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0049,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Bernie Sanders,28
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Hillary Clinton,39
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Registered Voters,434
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Times Blank Voted,63
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Times Counted,130
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0050,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0050,Republican Party,31,7,8,Total,NP,Ben Carson,3
AUB 31-0050,Republican Party,31,7,8,Total,NP,Donald J. Trump,49
AUB 31-0050,Republican Party,31,7,8,Total,NP,John R. Kasich,4
AUB 31-0050,Republican Party,31,7,8,Total,NP,Registered Voters,434
AUB 31-0050,Republican Party,31,7,8,Total,NP,Ted Cruz,5
AUB 31-0050,Republican Party,31,7,8,Total,NP,Times Blank Voted,67
AUB 31-0050,Republican Party,31,7,8,Total,NP,Times Counted,130
AUB 31-0050,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0050,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Bernie Sanders,51
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Hillary Clinton,41
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Registered Voters,548
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Times Blank Voted,54
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Times Counted,146
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0051,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0051,Republican Party,31,7,8,Total,NP,Ben Carson,1
AUB 31-0051,Republican Party,31,7,8,Total,NP,Donald J. Trump,46
AUB 31-0051,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0051,Republican Party,31,7,8,Total,NP,Registered Voters,548
AUB 31-0051,Republican Party,31,7,8,Total,NP,Ted Cruz,2
AUB 31-0051,Republican Party,31,7,8,Total,NP,Times Blank Voted,92
AUB 31-0051,Republican Party,31,7,8,Total,NP,Times Counted,146
AUB 31-0051,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0051,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Bernie Sanders,46
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Hillary Clinton,52
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Registered Voters,545
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Times Blank Voted,53
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Times Counted,152
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Times Over Voted,1
AUB 31-0054,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0054,Republican Party,31,7,8,Total,NP,Ben Carson,3
AUB 31-0054,Republican Party,31,7,8,Total,NP,Donald J. Trump,41
AUB 31-0054,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0054,Republican Party,31,7,8,Total,NP,Registered Voters,545
AUB 31-0054,Republican Party,31,7,8,Total,NP,Ted Cruz,5
AUB 31-0054,Republican Party,31,7,8,Total,NP,Times Blank Voted,99
AUB 31-0054,Republican Party,31,7,8,Total,NP,Times Counted,152
AUB 31-0054,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0054,Republican Party,31,7,8,Total,NP,Write-In,1
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Bernie Sanders,21
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Hillary Clinton,42
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Registered Voters,293
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Times Blank Voted,53
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Times Counted,118
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Times Over Voted,1
AUB 31-0058,Democratic Party,31,7,8,Total,NP,Write-In,1
AUB 31-0058,Republican Party,31,7,8,Total,NP,Ben Carson,1
AUB 31-0058,Republican Party,31,7,8,Total,NP,Donald J. Trump,41
AUB 31-0058,Republican Party,31,7,8,Total,NP,John R. Kasich,4
AUB 31-0058,Republican Party,31,7,8,Total,NP,Registered Voters,293
AUB 31-0058,Republican Party,31,7,8,Total,NP,Ted Cruz,3
AUB 31-0058,Republican Party,31,7,8,Total,NP,Times Blank Voted,65
AUB 31-0058,Republican Party,31,7,8,Total,NP,Times Counted,118
AUB 31-0058,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0058,Republican Party,31,7,8,Total,NP,Write-In,4
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Bernie Sanders,58
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Hillary Clinton,70
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Registered Voters,682
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Times Blank Voted,87
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Times Counted,216
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0062,Democratic Party,31,7,8,Total,NP,Write-In,1
AUB 31-0062,Republican Party,31,7,8,Total,NP,Ben Carson,3
AUB 31-0062,Republican Party,31,7,8,Total,NP,Donald J. Trump,65
AUB 31-0062,Republican Party,31,7,8,Total,NP,John R. Kasich,9
AUB 31-0062,Republican Party,31,7,8,Total,NP,Registered Voters,682
AUB 31-0062,Republican Party,31,7,8,Total,NP,Ted Cruz,7
AUB 31-0062,Republican Party,31,7,8,Total,NP,Times Blank Voted,129
AUB 31-0062,Republican Party,31,7,8,Total,NP,Times Counted,216
AUB 31-0062,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0062,Republican Party,31,7,8,Total,NP,Write-In,3
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Bernie Sanders,17
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Hillary Clinton,20
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Registered Voters,275
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Times Blank Voted,43
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Times Counted,80
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0063,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0063,Republican Party,31,7,8,Total,NP,Ben Carson,0
AUB 31-0063,Republican Party,31,7,8,Total,NP,Donald J. Trump,32
AUB 31-0063,Republican Party,31,7,8,Total,NP,John R. Kasich,5
AUB 31-0063,Republican Party,31,7,8,Total,NP,Registered Voters,275
AUB 31-0063,Republican Party,31,7,8,Total,NP,Ted Cruz,6
AUB 31-0063,Republican Party,31,7,8,Total,NP,Times Blank Voted,37
AUB 31-0063,Republican Party,31,7,8,Total,NP,Times Counted,80
AUB 31-0063,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0063,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Bernie Sanders,20
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Hillary Clinton,38
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Registered Voters,408
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Times Blank Voted,28
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Times Counted,86
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0064,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0064,Republican Party,31,7,8,Total,NP,Ben Carson,1
AUB 31-0064,Republican Party,31,7,8,Total,NP,Donald J. Trump,19
AUB 31-0064,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0064,Republican Party,31,7,8,Total,NP,Registered Voters,408
AUB 31-0064,Republican Party,31,7,8,Total,NP,Ted Cruz,5
AUB 31-0064,Republican Party,31,7,8,Total,NP,Times Blank Voted,58
AUB 31-0064,Republican Party,31,7,8,Total,NP,Times Counted,86
AUB 31-0064,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0064,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Bernie Sanders,27
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Hillary Clinton,37
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Registered Voters,334
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Times Blank Voted,33
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Times Counted,98
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0065,Democratic Party,31,7,8,Total,NP,Write-In,1
AUB 31-0065,Republican Party,31,7,8,Total,NP,Ben Carson,2
AUB 31-0065,Republican Party,31,7,8,Total,NP,Donald J. Trump,25
AUB 31-0065,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0065,Republican Party,31,7,8,Total,NP,Registered Voters,334
AUB 31-0065,Republican Party,31,7,8,Total,NP,Ted Cruz,2
AUB 31-0065,Republican Party,31,7,8,Total,NP,Times Blank Voted,65
AUB 31-0065,Republican Party,31,7,8,Total,NP,Times Counted,98
AUB 31-0065,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0065,Republican Party,31,7,8,Total,NP,Write-In,1
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Bernie Sanders,28
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Hillary Clinton,27
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Registered Voters,322
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Times Blank Voted,52
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Times Counted,107
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0069,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0069,Republican Party,31,7,8,Total,NP,Ben Carson,5
AUB 31-0069,Republican Party,31,7,8,Total,NP,Donald J. Trump,38
AUB 31-0069,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0069,Republican Party,31,7,8,Total,NP,Registered Voters,322
AUB 31-0069,Republican Party,31,7,8,Total,NP,Ted Cruz,4
AUB 31-0069,Republican Party,31,7,8,Total,NP,Times Blank Voted,56
AUB 31-0069,Republican Party,31,7,8,Total,NP,Times Counted,107
AUB 31-0069,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0069,Republican Party,31,7,8,Total,NP,Write-In,1
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Bernie Sanders,43
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Hillary Clinton,56
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Registered Voters,702
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Times Blank Voted,74
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Times Counted,173
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0070,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0070,Republican Party,31,7,8,Total,NP,Ben Carson,4
AUB 31-0070,Republican Party,31,7,8,Total,NP,Donald J. Trump,59
AUB 31-0070,Republican Party,31,7,8,Total,NP,John R. Kasich,1
AUB 31-0070,Republican Party,31,7,8,Total,NP,Registered Voters,702
AUB 31-0070,Republican Party,31,7,8,Total,NP,Ted Cruz,10
AUB 31-0070,Republican Party,31,7,8,Total,NP,Times Blank Voted,99
AUB 31-0070,Republican Party,31,7,8,Total,NP,Times Counted,173
AUB 31-0070,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0070,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Bernie Sanders,30
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Hillary Clinton,55
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Registered Voters,399
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Times Blank Voted,48
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Times Counted,133
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0078,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0078,Republican Party,31,7,8,Total,NP,Ben Carson,3
AUB 31-0078,Republican Party,31,7,8,Total,NP,Donald J. Trump,38
AUB 31-0078,Republican Party,31,7,8,Total,NP,John R. Kasich,2
AUB 31-0078,Republican Party,31,7,8,Total,NP,Registered Voters,399
AUB 31-0078,Republican Party,31,7,8,Total,NP,Ted Cruz,5
AUB 31-0078,Republican Party,31,7,8,Total,NP,Times Blank Voted,85
AUB 31-0078,Republican Party,31,7,8,Total,NP,Times Counted,133
AUB 31-0078,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0078,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Bernie Sanders,45
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Hillary Clinton,33
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Registered Voters,527
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Times Blank Voted,65
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Times Counted,143
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0080,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0080,Republican Party,31,7,8,Total,NP,Ben Carson,2
AUB 31-0080,Republican Party,31,7,8,Total,NP,Donald J. Trump,45
AUB 31-0080,Republican Party,31,7,8,Total,NP,John R. Kasich,9
AUB 31-0080,Republican Party,31,7,8,Total,NP,Registered Voters,527
AUB 31-0080,Republican Party,31,7,8,Total,NP,Ted Cruz,7
AUB 31-0080,Republican Party,31,7,8,Total,NP,Times Blank Voted,78
AUB 31-0080,Republican Party,31,7,8,Total,NP,Times Counted,143
AUB 31-0080,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0080,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Bernie Sanders,35
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Hillary Clinton,53
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Registered Voters,469
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Times Blank Voted,62
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Times Counted,150
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0081,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0081,Republican Party,31,7,8,Total,NP,Ben Carson,4
AUB 31-0081,Republican Party,31,7,8,Total,NP,Donald J. Trump,43
AUB 31-0081,Republican Party,31,7,8,Total,NP,John R. Kasich,3
AUB 31-0081,Republican Party,31,7,8,Total,NP,Registered Voters,469
AUB 31-0081,Republican Party,31,7,8,Total,NP,Ted Cruz,12
AUB 31-0081,Republican Party,31,7,8,Total,NP,Times Blank Voted,88
AUB 31-0081,Republican Party,31,7,8,Total,NP,Times Counted,150
AUB 31-0081,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0081,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Bernie Sanders,29
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Hillary Clinton,50
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Registered Voters,414
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Times Blank Voted,67
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Times Counted,147
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0082,Democratic Party,31,7,8,Total,NP,Write-In,1
AUB 31-0082,Republican Party,31,7,8,Total,NP,Ben Carson,0
AUB 31-0082,Republican Party,31,7,8,Total,NP,Donald J. Trump,54
AUB 31-0082,Republican Party,31,7,8,Total,NP,John R. Kasich,2
AUB 31-0082,Republican Party,31,7,8,Total,NP,Registered Voters,414
AUB 31-0082,Republican Party,31,7,8,Total,NP,Ted Cruz,9
AUB 31-0082,Republican Party,31,7,8,Total,NP,Times Blank Voted,81
AUB 31-0082,Republican Party,31,7,8,Total,NP,Times Counted,147
AUB 31-0082,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0082,Republican Party,31,7,8,Total,NP,Write-In,1
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Bernie Sanders,54
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Hillary Clinton,41
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Registered Voters,509
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Times Blank Voted,67
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Times Counted,162
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0083,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-0083,Republican Party,31,7,8,Total,NP,Ben Carson,4
AUB 31-0083,Republican Party,31,7,8,Total,NP,Donald J. Trump,52
AUB 31-0083,Republican Party,31,7,8,Total,NP,John R. Kasich,4
AUB 31-0083,Republican Party,31,7,8,Total,NP,Registered Voters,509
AUB 31-0083,Republican Party,31,7,8,Total,NP,Ted Cruz,5
AUB 31-0083,Republican Party,31,7,8,Total,NP,Times Blank Voted,95
AUB 31-0083,Republican Party,31,7,8,Total,NP,Times Counted,162
AUB 31-0083,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-0083,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Bernie Sanders,51
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Hillary Clinton,61
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Registered Voters,761
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Times Blank Voted,139
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Times Counted,252
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-3299,Democratic Party,31,7,8,Total,NP,Write-In,1
AUB 31-3299,Republican Party,31,7,8,Total,NP,Ben Carson,2
AUB 31-3299,Republican Party,31,7,8,Total,NP,Donald J. Trump,107
AUB 31-3299,Republican Party,31,7,8,Total,NP,John R. Kasich,17
AUB 31-3299,Republican Party,31,7,8,Total,NP,Registered Voters,761
AUB 31-3299,Republican Party,31,7,8,Total,NP,Ted Cruz,13
AUB 31-3299,Republican Party,31,7,8,Total,NP,Times Blank Voted,113
AUB 31-3299,Republican Party,31,7,8,Total,NP,Times Counted,252
AUB 31-3299,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-3299,Republican Party,31,7,8,Total,NP,Write-In,0
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Bernie Sanders,64
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Hillary Clinton,73
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Registered Voters,792
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Times Blank Voted,98
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Times Counted,235
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-3335,Democratic Party,31,7,8,Total,NP,Write-In,0
AUB 31-3335,Republican Party,31,7,8,Total,NP,Ben Carson,5
AUB 31-3335,Republican Party,31,7,8,Total,NP,Donald J. Trump,77
AUB 31-3335,Republican Party,31,7,8,Total,NP,John R. Kasich,6
AUB 31-3335,Republican Party,31,7,8,Total,NP,Registered Voters,792
AUB 31-3335,Republican Party,31,7,8,Total,NP,Ted Cruz,8
AUB 31-3335,Republican Party,31,7,8,Total,NP,Times Blank Voted,137
AUB 31-3335,Republican Party,31,7,8,Total,NP,Times Counted,235
AUB 31-3335,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-3335,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Bernie Sanders,36
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Hillary Clinton,48
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Registered Voters,665
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Times Blank Voted,100
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Times Counted,185
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-3405,Democratic Party,31,7,8,Total,NP,Write-In,1
AUB 31-3405,Republican Party,31,7,8,Total,NP,Ben Carson,6
AUB 31-3405,Republican Party,31,7,8,Total,NP,Donald J. Trump,73
AUB 31-3405,Republican Party,31,7,8,Total,NP,John R. Kasich,9
AUB 31-3405,Republican Party,31,7,8,Total,NP,Registered Voters,665
AUB 31-3405,Republican Party,31,7,8,Total,NP,Ted Cruz,10
AUB 31-3405,Republican Party,31,7,8,Total,NP,Times Blank Voted,85
AUB 31-3405,Republican Party,31,7,8,Total,NP,Times Counted,185
AUB 31-3405,Republican Party,31,7,8,Total,NP,Times Over Voted,0
AUB 31-3405,Republican Party,31,7,8,Total,NP,Write-In,2
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Bernie Sanders,69
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Hillary Clinton,79
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Registered Voters,824
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Times Blank Voted,75
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Times Counted,223
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0041,Democratic Party,47,7,8,Total,NP,Write-In,0
AUB 47-0041,Republican Party,47,7,8,Total,NP,Ben Carson,3
AUB 47-0041,Republican Party,47,7,8,Total,NP,Donald J. Trump,58
AUB 47-0041,Republican Party,47,7,8,Total,NP,John R. Kasich,5
AUB 47-0041,Republican Party,47,7,8,Total,NP,Registered Voters,824
AUB 47-0041,Republican Party,47,7,8,Total,NP,Ted Cruz,9
AUB 47-0041,Republican Party,47,7,8,Total,NP,Times Blank Voted,148
AUB 47-0041,Republican Party,47,7,8,Total,NP,Times Counted,223
AUB 47-0041,Republican Party,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0041,Republican Party,47,7,8,Total,NP,Write-In,0
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Bernie Sanders,69
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Hillary Clinton,86
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Registered Voters,693
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Times Blank Voted,94
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Times Counted,249
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0045,Democratic Party,47,7,8,Total,NP,Write-In,0
AUB 47-0045,Republican Party,47,7,8,Total,NP,Ben Carson,1
AUB 47-0045,Republican Party,47,7,8,Total,NP,Donald J. Trump,74
AUB 47-0045,Republican Party,47,7,8,Total,NP,John R. Kasich,5
AUB 47-0045,Republican Party,47,7,8,Total,NP,Registered Voters,693
AUB 47-0045,Republican Party,47,7,8,Total,NP,Ted Cruz,10
AUB 47-0045,Republican Party,47,7,8,Total,NP,Times Blank Voted,156
AUB 47-0045,Republican Party,47,7,8,Total,NP,Times Counted,249
AUB 47-0045,Republican Party,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0045,Republican Party,47,7,8,Total,NP,Write-In,3
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Bernie Sanders,33
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Hillary Clinton,38
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Registered Voters,434
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Times Blank Voted,33
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Times Counted,104
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Times Over Voted,0
AUB 47-0055,Democratic Party,47,7,8,Total,NP,Write-In,0
AUB 47-0055,Republican Party,47,7,8,Total,NP,Ben Carson,1
AUB 47-0055,Republican Party,47,7,8,Total,NP,Donald J. Trump,27
AUB 47-0055,Republican Party,47,7,8,Total,NP,John R. Kasich,2
