county,precinct,office,district,party,race,votes,
THURSTON WA,THURSTON WA,State Rep 22-1,22,R,Mark Daniels,13307,
Thurston,0038  DELTA,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0039  JONES  BEACH,State Rep 22-2,22,D,Sam Hunt,104,
Thurston,0041  SIMMONS 8,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0042  SIMMONS 9,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0047  WOODARD  CREEK,State Rep 22-2,22,D,Sam Hunt,140,
Thurston,0056  ALDERGLEN,State Rep 22-2,22,D,Sam Hunt,123,
Thurston,0058  SKOKOMISH,State Rep 22-2,22,D,Sam Hunt,91,
Thurston,0063  AMES,State Rep 22-2,22,D,Sam Hunt,191,
Thurston,0064  AIRPORT,State Rep 22-2,22,D,Sam Hunt,2,
Thurston,0065  LUHR  BEACH,State Rep 22-2,22,D,Sam Hunt,177,
Thurston,0066  FISH TRAP,State Rep 22-2,22,D,Sam Hunt,162,
Thurston,0067  DENNIS,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0069  SIMMONS 3,State Rep 22-2,22,D,Sam Hunt,8,
Thurston,0070  SIMMONS 4,State Rep 22-2,22,D,Sam Hunt,23,
Thurston,0072  SIMMONS 6,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0073  SULENES 2,State Rep 22-2,22,D,Sam Hunt,6,
Thurston,0075  LONG  LAKE,State Rep 22-2,22,D,Sam Hunt,52,
Thurston,0076  HAWK ACRES,State Rep 22-2,22,D,Sam Hunt,132,
Thurston,0080  TOLMIE,State Rep 22-2,22,D,Sam Hunt,84,
Thurston,0082  GLEN TERRA,State Rep 22-2,22,D,Sam Hunt,69,
Thurston,0084  TROSPER  LAKE,State Rep 22-2,22,D,Sam Hunt,24,
Thurston,0085  WILDFLOWER,State Rep 22-2,22,D,Sam Hunt,10,
Thurston,0087  DRIFTWOOD,State Rep 22-2,22,D,Sam Hunt,71,
Thurston,0088  WOODLAND,State Rep 22-2,22,D,Sam Hunt,161,
Thurston,0090  SWEET  BRIAR,State Rep 22-2,22,D,Sam Hunt,253,
Thurston,0101  ZANGLE,State Rep 22-2,22,D,Sam Hunt,220,
Thurston,0102  BOSTON  HARBOR,State Rep 22-2,22,D,Sam Hunt,260,
Thurston,0103  GULL  HARBOR,State Rep 22-2,22,D,Sam Hunt,184,
Thurston,0104  FRIENDLY  GROVE,State Rep 22-2,22,D,Sam Hunt,136,
Thurston,0105  SOUTH  BAY,State Rep 22-2,22,D,Sam Hunt,244,
Thurston,0106  PUGET,State Rep 22-2,22,D,Sam Hunt,167,
Thurston,0107  BIGELOW,State Rep 22-2,22,D,Sam Hunt,172,
Thurston,0108  KIRSOP,State Rep 22-2,22,D,Sam Hunt,122,
Thurston,0109  PLEASANT GLADE,State Rep 22-2,22,D,Sam Hunt,167,
Thurston,0110  MONTGOMERY,State Rep 22-2,22,D,Sam Hunt,111,
Thurston,0112  ROOSEVELT,State Rep 22-2,22,D,Sam Hunt,192,
Thurston,0113  KINWOOD,State Rep 22-2,22,D,Sam Hunt,260,
Thurston,0114  MCKINLEY,State Rep 22-2,22,D,Sam Hunt,44,
Thurston,0117  HICKS,State Rep 22-2,22,D,Sam Hunt,38,
Thurston,0123  FREEDOM,State Rep 22-2,22,D,Sam Hunt,250,
Thurston,0129  COLLEGE,State Rep 22-2,22,D,Sam Hunt,69,
Thurston,0134  COOPER  POINT,State Rep 22-2,22,D,Sam Hunt,182,
Thurston,0135  BUTLER COVE,State Rep 22-2,22,D,Sam Hunt,192,
Thurston,0136  BROADWAY,State Rep 22-2,22,D,Sam Hunt,276,
Thurston,0137  SULENES 1,State Rep 22-2,22,D,Sam Hunt,8,
Thurston,0139  PLAINVIEW,State Rep 22-2,22,D,Sam Hunt,231,
Thurston,0143  BUSH,State Rep 22-2,22,D,Sam Hunt,49,
Thurston,0159  MERIDIAN,State Rep 22-2,22,D,Sam Hunt,77,
Thurston,0160  JOHNSON  POINT,State Rep 22-2,22,D,Sam Hunt,215,
Thurston,0161  WARDS,State Rep 22-2,22,D,Sam Hunt,106,
Thurston,0162  THOMPSON,State Rep 22-2,22,D,Sam Hunt,163,
Thurston,0163  SMITH  LAKE,State Rep 22-2,22,D,Sam Hunt,189,
Thurston,0168  HOLMES,State Rep 22-2,22,D,Sam Hunt,205,
Thurston,0172  TYKLE  COVE,State Rep 22-2,22,D,Sam Hunt,229,
Thurston,0174  FRENCH,State Rep 22-2,22,D,Sam Hunt,250,
Thurston,0175  SUNSET BEACH,State Rep 22-2,22,D,Sam Hunt,269,
Thurston,0176  HENDERSON,State Rep 22-2,22,D,Sam Hunt,250,
Thurston,0177  ISRAEL,State Rep 22-2,22,D,Sam Hunt,6,
Thurston,0178  PATTISON,State Rep 22-2,22,D,Sam Hunt,100,
Thurston,0181  GLENWOOD,State Rep 22-2,22,D,Sam Hunt,48,
Thurston,0183  BEACH  CREST,State Rep 22-2,22,D,Sam Hunt,175,
Thurston,0186  WILDERNESS,State Rep 22-2,22,D,Sam Hunt,248,
Thurston,0189  SLEATER  KINNEY,State Rep 22-2,22,D,Sam Hunt,164,
Thurston,0195  LIBBY,State Rep 22-2,22,D,Sam Hunt,201,
Thurston,0201 OLYMPIA 1,State Rep 22-2,22,D,Sam Hunt,235,
Thurston,0202 OLYMPIA 2,State Rep 22-2,22,D,Sam Hunt,202,
Thurston,0203 OLYMPIA 3,State Rep 22-2,22,D,Sam Hunt,201,
Thurston,0204 OLYMPIA 4,State Rep 22-2,22,D,Sam Hunt,282,
Thurston,0205 OLYMPIA 5,State Rep 22-2,22,D,Sam Hunt,131,
Thurston,0206 OLYMPIA 6,State Rep 22-2,22,D,Sam Hunt,199,
Thurston,0207 OLYMPIA 7,State Rep 22-2,22,D,Sam Hunt,130,
Thurston,0208 OLYMPIA 8,State Rep 22-2,22,D,Sam Hunt,213,
Thurston,0209 OLYMPIA 9,State Rep 22-2,22,D,Sam Hunt,308,
Thurston,0210 OLYMPIA 10,State Rep 22-2,22,D,Sam Hunt,313,
Thurston,0211 OLYMPIA 11,State Rep 22-2,22,D,Sam Hunt,254,
Thurston,0212 OLYMPIA 12,State Rep 22-2,22,D,Sam Hunt,237,
Thurston,0213 OLYMPIA 13,State Rep 22-2,22,D,Sam Hunt,241,
Thurston,0214 OLYMPIA 14,State Rep 22-2,22,D,Sam Hunt,213,
Thurston,0215 OLYMPIA 15,State Rep 22-2,22,D,Sam Hunt,199,
Thurston,0216 OLYMPIA 16,State Rep 22-2,22,D,Sam Hunt,46,
Thurston,0217 OLYMPIA 17,State Rep 22-2,22,D,Sam Hunt,182,
Thurston,0218 OLYMPIA 18,State Rep 22-2,22,D,Sam Hunt,255,
Thurston,0219 OLYMPIA 19,State Rep 22-2,22,D,Sam Hunt,195,
Thurston,0220 OLYMPIA 20,State Rep 22-2,22,D,Sam Hunt,139,
Thurston,0221 OLYMPIA 21,State Rep 22-2,22,D,Sam Hunt,395,
Thurston,0223 OLYMPIA 23,State Rep 22-2,22,D,Sam Hunt,356,
Thurston,0224 OLYMPIA 24,State Rep 22-2,22,D,Sam Hunt,240,
Thurston,0225 OLYMPIA 25,State Rep 22-2,22,D,Sam Hunt,172,
Thurston,0226 OLYMPIA 26,State Rep 22-2,22,D,Sam Hunt,242,
Thurston,0227 OLYMPIA 27,State Rep 22-2,22,D,Sam Hunt,85,
Thurston,0228 OLYMPIA 28,State Rep 22-2,22,D,Sam Hunt,250,
Thurston,0229 OLYMPIA 29,State Rep 22-2,22,D,Sam Hunt,248,
Thurston,0230 OLYMPIA 30,State Rep 22-2,22,D,Sam Hunt,217,
Thurston,0231 OLYMPIA 31,State Rep 22-2,22,D,Sam Hunt,158,
Thurston,0232 OLYMPIA 32,State Rep 22-2,22,D,Sam Hunt,268,
Thurston,0234 OLYMPIA 34,State Rep 22-2,22,D,Sam Hunt,54,
Thurston,0235 OLYMPIA 35,State Rep 22-2,22,D,Sam Hunt,247,
Thurston,0236 OLYMPIA 36,State Rep 22-2,22,D,Sam Hunt,98,
Thurston,0237 OLYMPIA 37,State Rep 22-2,22,D,Sam Hunt,179,
Thurston,0238 OLYMPIA 38,State Rep 22-2,22,D,Sam Hunt,57,
Thurston,0239 OLYMPIA 39,State Rep 22-2,22,D,Sam Hunt,230,
Thurston,0240 OLYMPIA 40,State Rep 22-2,22,D,Sam Hunt,211,
Thurston,0241 OLYMPIA 41,State Rep 22-2,22,D,Sam Hunt,294,
Thurston,0242 OLYMPIA 42,State Rep 22-2,22,D,Sam Hunt,178,
Thurston,0243 OLYMPIA 43,State Rep 22-2,22,D,Sam Hunt,278,
Thurston,0244 OLYMPIA 44,State Rep 22-2,22,D,Sam Hunt,158,
Thurston,0245 OLYMPIA 45,State Rep 22-2,22,D,Sam Hunt,132,
Thurston,0246 OLYMPIA 46,State Rep 22-2,22,D,Sam Hunt,333,
Thurston,0247 OLYMPIA 47,State Rep 22-2,22,D,Sam Hunt,272,
Thurston,0248 OLYMPIA 48,State Rep 22-2,22,D,Sam Hunt,242,
Thurston,0249 OLYMPIA 49,State Rep 22-2,22,D,Sam Hunt,289,
Thurston,0250 OLYMPIA 50,State Rep 22-2,22,D,Sam Hunt,195,
Thurston,0251 OLYMPIA 51,State Rep 22-2,22,D,Sam Hunt,212,
Thurston,0252 OLYMPIA 52,State Rep 22-2,22,D,Sam Hunt,148,
Thurston,0253 OLYMPIA 53,State Rep 22-2,22,D,Sam Hunt,168,
Thurston,0254 OLYMPIA 54,State Rep 22-2,22,D,Sam Hunt,182,
Thurston,0301 LACEY 1,State Rep 22-2,22,D,Sam Hunt,93,
Thurston,0302 LACEY 2,State Rep 22-2,22,D,Sam Hunt,149,
Thurston,0303 LACEY 3,State Rep 22-2,22,D,Sam Hunt,213,
Thurston,0304 LACEY 4,State Rep 22-2,22,D,Sam Hunt,127,
Thurston,0305 LACEY 5,State Rep 22-2,22,D,Sam Hunt,126,
Thurston,0306 LACEY 6,State Rep 22-2,22,D,Sam Hunt,74,
Thurston,0307 LACEY 7,State Rep 22-2,22,D,Sam Hunt,191,
Thurston,0308 LACEY 8,State Rep 22-2,22,D,Sam Hunt,85,
Thurston,0309 LACEY 9,State Rep 22-2,22,D,Sam Hunt,107,
Thurston,0310 LACEY 10,State Rep 22-2,22,D,Sam Hunt,225,
Thurston,0311 LACEY 11,State Rep 22-2,22,D,Sam Hunt,164,
Thurston,0312 LACEY 12,State Rep 22-2,22,D,Sam Hunt,11,
Thurston,0313 LACEY 13,State Rep 22-2,22,D,Sam Hunt,122,
Thurston,0314 LACEY 14,State Rep 22-2,22,D,Sam Hunt,84,
Thurston,0315 LACEY 15,State Rep 22-2,22,D,Sam Hunt,152,
Thurston,0316 LACEY 16,State Rep 22-2,22,D,Sam Hunt,184,
Thurston,0317 LACEY 17,State Rep 22-2,22,D,Sam Hunt,162,
Thurston,0318 LACEY 18,State Rep 22-2,22,D,Sam Hunt,200,
Thurston,0319 LACEY 19,State Rep 22-2,22,D,Sam Hunt,115,
Thurston,0320 LACEY 20,State Rep 22-2,22,D,Sam Hunt,111,
Thurston,0321 LACEY 21,State Rep 22-2,22,D,Sam Hunt,119,
Thurston,0322 LACEY 22,State Rep 22-2,22,D,Sam Hunt,393,
Thurston,0323 LACEY 23,State Rep 22-2,22,D,Sam Hunt,113,
Thurston,0324 LACEY 24,State Rep 22-2,22,D,Sam Hunt,232,
Thurston,0325 LACEY 25,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0326 LACEY 26,State Rep 22-2,22,D,Sam Hunt,23,
Thurston,0327 LACEY 27,State Rep 22-2,22,D,Sam Hunt,200,
Thurston,0328 LACEY 28,State Rep 22-2,22,D,Sam Hunt,113,
Thurston,0329 LACEY 29,State Rep 22-2,22,D,Sam Hunt,187,
Thurston,0330 LACEY 30,State Rep 22-2,22,D,Sam Hunt,211,
Thurston,0331 LACEY 31,State Rep 22-2,22,D,Sam Hunt,286,
Thurston,0332 LACEY 32,State Rep 22-2,22,D,Sam Hunt,158,
Thurston,0333 LACEY 33,State Rep 22-2,22,D,Sam Hunt,141,
Thurston,0334 LACEY 34,State Rep 22-2,22,D,Sam Hunt,108,
Thurston,0335 LACEY 35,State Rep 22-2,22,D,Sam Hunt,86,
Thurston,0336 LACEY 36,State Rep 22-2,22,D,Sam Hunt,6,
Thurston,0337 LACEY 37,State Rep 22-2,22,D,Sam Hunt,73,
Thurston,0338 LACEY 38,State Rep 22-2,22,D,Sam Hunt,1,
Thurston,0401 TUMWATER 1,State Rep 22-2,22,D,Sam Hunt,178,
Thurston,0402 TUMWATER 2,State Rep 22-2,22,D,Sam Hunt,226,
Thurston,0403 TUMWATER 3,State Rep 22-2,22,D,Sam Hunt,162,
Thurston,0404 TUMWATER 4,State Rep 22-2,22,D,Sam Hunt,116,
Thurston,0405 TUMWATER 5,State Rep 22-2,22,D,Sam Hunt,135,
Thurston,0406 TUMWATER 6,State Rep 22-2,22,D,Sam Hunt,213,
Thurston,0407 TUMWATER 7,State Rep 22-2,22,D,Sam Hunt,132,
Thurston,0408 TUMWATER 8,State Rep 22-2,22,D,Sam Hunt,249,
Thurston,0409 TUMWATER 9,State Rep 22-2,22,D,Sam Hunt,153,
Thurston,0410 TUMWATER 10,State Rep 22-2,22,D,Sam Hunt,236,
Thurston,0411 TUMWATER 11,State Rep 22-2,22,D,Sam Hunt,168,
Thurston,0412 TUMWATER 12,State Rep 22-2,22,D,Sam Hunt,234,
Thurston,0413 TUMWATER 13,State Rep 22-2,22,D,Sam Hunt,129,
Thurston,0414 TUMWATER 14,State Rep 22-2,22,D,Sam Hunt,128,
Thurston,0415 TUMWATER 15,State Rep 22-2,22,D,Sam Hunt,195,
Thurston,0416 TUMWATER 16,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0417 TUMWATER 17,State Rep 22-2,22,D,Sam Hunt,6,
Thurston,0418 TUMWATER 18,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0419 TUMWATER 19,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0420 TUMWATER 20,State Rep 22-2,22,D,Sam Hunt,0,
Thurston,0421 TUMWATER 21,State Rep 22-2,22,D,Sam Hunt,59,
Thurston,0992  Suppressed,State Rep 22-2,22,D,Sam Hunt,16,
THURSTON WA,THURSTON WA,State Rep 22-2,22,D,Sam Hunt,27195,
Thurston,0038  DELTA,State Rep 22-2,22,R,John Olson,0,
Thurston,0039  JONES  BEACH,State Rep 22-2,22,R,John Olson,68,
Thurston,0041  SIMMONS 8,State Rep 22-2,22,R,John Olson,0,
Thurston,0042  SIMMONS 9,State Rep 22-2,22,R,John Olson,0,
Thurston,0047  WOODARD  CREEK,State Rep 22-2,22,R,John Olson,68,
Thurston,0056  ALDERGLEN,State Rep 22-2,22,R,John Olson,66,
Thurston,0058  SKOKOMISH,State Rep 22-2,22,R,John Olson,59,
Thurston,0063  AMES,State Rep 22-2,22,R,John Olson,90,
Thurston,0064  AIRPORT,State Rep 22-2,22,R,John Olson,5,
Thurston,0065  LUHR  BEACH,State Rep 22-2,22,R,John Olson,148,
Thurston,0066  FISH TRAP,State Rep 22-2,22,R,John Olson,103,
Thurston,0067  DENNIS,State Rep 22-2,22,R,John Olson,0,
Thurston,0069  SIMMONS 3,State Rep 22-2,22,R,John Olson,12,
Thurston,0070  SIMMONS 4,State Rep 22-2,22,R,John Olson,4,
Thurston,0072  SIMMONS 6,State Rep 22-2,22,R,John Olson,0,
Thurston,0073  SULENES 2,State Rep 22-2,22,R,John Olson,5,
Thurston,0075  LONG  LAKE,State Rep 22-2,22,R,John Olson,40,
Thurston,0076  HAWK ACRES,State Rep 22-2,22,R,John Olson,108,
Thurston,0080  TOLMIE,State Rep 22-2,22,R,John Olson,55,
Thurston,0082  GLEN TERRA,State Rep 22-2,22,R,John Olson,39,
Thurston,0084  TROSPER  LAKE,State Rep 22-2,22,R,John Olson,18,
Thurston,0085  WILDFLOWER,State Rep 22-2,22,R,John Olson,3,
Thurston,0087  DRIFTWOOD,State Rep 22-2,22,R,John Olson,1,
Thurston,0088  WOODLAND,State Rep 22-2,22,R,John Olson,117,
Thurston,0090  SWEET  BRIAR,State Rep 22-2,22,R,John Olson,137,
Thurston,0101  ZANGLE,State Rep 22-2,22,R,John Olson,107,
Thurston,0102  BOSTON  HARBOR,State Rep 22-2,22,R,John Olson,79,
Thurston,0103  GULL  HARBOR,State Rep 22-2,22,R,John Olson,99,
Thurston,0104  FRIENDLY  GROVE,State Rep 22-2,22,R,John Olson,78,
Thurston,0105  SOUTH  BAY,State Rep 22-2,22,R,John Olson,162,
Thurston,0106  PUGET,State Rep 22-2,22,R,John Olson,143,
Thurston,0107  BIGELOW,State Rep 22-2,22,R,John Olson,126,
Thurston,0108  KIRSOP,State Rep 22-2,22,R,John Olson,74,
Thurston,0109  PLEASANT GLADE,State Rep 22-2,22,R,John Olson,75,
Thurston,0110  MONTGOMERY,State Rep 22-2,22,R,John Olson,35,
Thurston,0112  ROOSEVELT,State Rep 22-2,22,R,John Olson,130,
Thurston,0113  KINWOOD,State Rep 22-2,22,R,John Olson,173,
Thurston,0114  MCKINLEY,State Rep 22-2,22,R,John Olson,20,
Thurston,0117  HICKS,State Rep 22-2,22,R,John Olson,21,
Thurston,0123  FREEDOM,State Rep 22-2,22,R,John Olson,192,
Thurston,0129  COLLEGE,State Rep 22-2,22,R,John Olson,11,
Thurston,0134  COOPER  POINT,State Rep 22-2,22,R,John Olson,167,
Thurston,0135  BUTLER COVE,State Rep 22-2,22,R,John Olson,119,
Thurston,0136  BROADWAY,State Rep 22-2,22,R,John Olson,131,
Thurston,0137  SULENES 1,State Rep 22-2,22,R,John Olson,3,
Thurston,0139  PLAINVIEW,State Rep 22-2,22,R,John Olson,115,
Thurston,0143  BUSH,State Rep 22-2,22,R,John Olson,27,
Thurston,0159  MERIDIAN,State Rep 22-2,22,R,John Olson,65,
Thurston,0160  JOHNSON  POINT,State Rep 22-2,22,R,John Olson,148,
Thurston,0161  WARDS,State Rep 22-2,22,R,John Olson,47,
Thurston,0162  THOMPSON,State Rep 22-2,22,R,John Olson,86,
Thurston,0163  SMITH  LAKE,State Rep 22-2,22,R,John Olson,116,
Thurston,0168  HOLMES,State Rep 22-2,22,R,John Olson,151,
Thurston,0172  TYKLE  COVE,State Rep 22-2,22,R,John Olson,128,
Thurston,0174  FRENCH,State Rep 22-2,22,R,John Olson,111,
Thurston,0175  SUNSET BEACH,State Rep 22-2,22,R,John Olson,123,
Thurston,0176  HENDERSON,State Rep 22-2,22,R,John Olson,131,
Thurston,0177  ISRAEL,State Rep 22-2,22,R,John Olson,3,
Thurston,0178  PATTISON,State Rep 22-2,22,R,John Olson,82,
Thurston,0181  GLENWOOD,State Rep 22-2,22,R,John Olson,31,
Thurston,0183  BEACH  CREST,State Rep 22-2,22,R,John Olson,89,
Thurston,0186  WILDERNESS,State Rep 22-2,22,R,John Olson,157,
Thurston,0189  SLEATER  KINNEY,State Rep 22-2,22,R,John Olson,122,
Thurston,0195  LIBBY,State Rep 22-2,22,R,John Olson,113,
Thurston,0201 OLYMPIA 1,State Rep 22-2,22,R,John Olson,63,
Thurston,0202 OLYMPIA 2,State Rep 22-2,22,R,John Olson,59,
Thurston,0203 OLYMPIA 3,State Rep 22-2,22,R,John Olson,85,
Thurston,0204 OLYMPIA 4,State Rep 22-2,22,R,John Olson,80,
Thurston,0205 OLYMPIA 5,State Rep 22-2,22,R,John Olson,41,
Thurston,0206 OLYMPIA 6,State Rep 22-2,22,R,John Olson,96,
Thurston,0207 OLYMPIA 7,State Rep 22-2,22,R,John Olson,53,
Thurston,0208 OLYMPIA 8,State Rep 22-2,22,R,John Olson,124,
Thurston,0209 OLYMPIA 9,State Rep 22-2,22,R,John Olson,166,
Thurston,0210 OLYMPIA 10,State Rep 22-2,22,R,John Olson,49,
Thurston,0211 OLYMPIA 11,State Rep 22-2,22,R,John Olson,47,
Thurston,0212 OLYMPIA 12,State Rep 22-2,22,R,John Olson,137,
Thurston,0213 OLYMPIA 13,State Rep 22-2,22,R,John Olson,55,
Thurston,0214 OLYMPIA 14,State Rep 22-2,22,R,John Olson,79,
Thurston,0215 OLYMPIA 15,State Rep 22-2,22,R,John Olson,39,
Thurston,0216 OLYMPIA 16,State Rep 22-2,22,R,John Olson,8,
Thurston,0217 OLYMPIA 17,State Rep 22-2,22,R,John Olson,82,
Thurston,0218 OLYMPIA 18,State Rep 22-2,22,R,John Olson,48,
Thurston,0219 OLYMPIA 19,State Rep 22-2,22,R,John Olson,118,
Thurston,0220 OLYMPIA 20,State Rep 22-2,22,R,John Olson,33,
Thurston,0221 OLYMPIA 21,State Rep 22-2,22,R,John Olson,112,
Thurston,0223 OLYMPIA 23,State Rep 22-2,22,R,John Olson,107,
Thurston,0224 OLYMPIA 24,State Rep 22-2,22,R,John Olson,75,
Thurston,0225 OLYMPIA 25,State Rep 22-2,22,R,John Olson,63,
Thurston,0226 OLYMPIA 26,State Rep 22-2,22,R,John Olson,53,
Thurston,0227 OLYMPIA 27,State Rep 22-2,22,R,John Olson,37,
Thurston,0228 OLYMPIA 28,State Rep 22-2,22,R,John Olson,67,
Thurston,0229 OLYMPIA 29,State Rep 22-2,22,R,John Olson,146,
Thurston,0230 OLYMPIA 30,State Rep 22-2,22,R,John Olson,50,
Thurston,0231 OLYMPIA 31,State Rep 22-2,22,R,John Olson,82,
Thurston,0232 OLYMPIA 32,State Rep 22-2,22,R,John Olson,139,
Thurston,0234 OLYMPIA 34,State Rep 22-2,22,R,John Olson,34,
Thurston,0235 OLYMPIA 35,State Rep 22-2,22,R,John Olson,118,
Thurston,0236 OLYMPIA 36,State Rep 22-2,22,R,John Olson,36,
Thurston,0237 OLYMPIA 37,State Rep 22-2,22,R,John Olson,84,
Thurston,0238 OLYMPIA 38,State Rep 22-2,22,R,John Olson,18,
Thurston,0239 OLYMPIA 39,State Rep 22-2,22,R,John Olson,113,
Thurston,0240 OLYMPIA 40,State Rep 22-2,22,R,John Olson,86,
Thurston,0241 OLYMPIA 41,State Rep 22-2,22,R,John Olson,58,
Thurston,0242 OLYMPIA 42,State Rep 22-2,22,R,John Olson,52,
Thurston,0243 OLYMPIA 43,State Rep 22-2,22,R,John Olson,91,
Thurston,0244 OLYMPIA 44,State Rep 22-2,22,R,John Olson,15,
Thurston,0245 OLYMPIA 45,State Rep 22-2,22,R,John Olson,51,
Thurston,0246 OLYMPIA 46,State Rep 22-2,22,R,John Olson,142,
Thurston,0247 OLYMPIA 47,State Rep 22-2,22,R,John Olson,86,
Thurston,0248 OLYMPIA 48,State Rep 22-2,22,R,John Olson,105,
Thurston,0249 OLYMPIA 49,State Rep 22-2,22,R,John Olson,39,
Thurston,0250 OLYMPIA 50,State Rep 22-2,22,R,John Olson,41,
Thurston,0251 OLYMPIA 51,State Rep 22-2,22,R,John Olson,118,
Thurston,0252 OLYMPIA 52,State Rep 22-2,22,R,John Olson,62,
Thurston,0253 OLYMPIA 53,State Rep 22-2,22,R,John Olson,82,
Thurston,0254 OLYMPIA 54,State Rep 22-2,22,R,John Olson,30,
Thurston,0301 LACEY 1,State Rep 22-2,22,R,John Olson,45,
Thurston,0302 LACEY 2,State Rep 22-2,22,R,John Olson,83,
Thurston,0303 LACEY 3,State Rep 22-2,22,R,John Olson,137,
Thurston,0304 LACEY 4,State Rep 22-2,22,R,John Olson,80,
Thurston,0305 LACEY 5,State Rep 22-2,22,R,John Olson,96,
Thurston,0306 LACEY 6,State Rep 22-2,22,R,John Olson,46,
Thurston,0307 LACEY 7,State Rep 22-2,22,R,John Olson,104,
Thurston,0308 LACEY 8,State Rep 22-2,22,R,John Olson,51,
Thurston,0309 LACEY 9,State Rep 22-2,22,R,John Olson,50,
Thurston,0310 LACEY 10,State Rep 22-2,22,R,John Olson,152,
Thurston,0311 LACEY 11,State Rep 22-2,22,R,John Olson,101,
Thurston,0312 LACEY 12,State Rep 22-2,22,R,John Olson,12,
Thurston,0313 LACEY 13,State Rep 22-2,22,R,John Olson,49,
Thurston,0314 LACEY 14,State Rep 22-2,22,R,John Olson,35,
Thurston,0315 LACEY 15,State Rep 22-2,22,R,John Olson,81,
Thurston,0316 LACEY 16,State Rep 22-2,22,R,John Olson,106,
Thurston,0317 LACEY 17,State Rep 22-2,22,R,John Olson,121,
Thurston,0318 LACEY 18,State Rep 22-2,22,R,John Olson,150,
Thurston,0319 LACEY 19,State Rep 22-2,22,R,John Olson,71,
Thurston,0320 LACEY 20,State Rep 22-2,22,R,John Olson,60,
Thurston,0321 LACEY 21,State Rep 22-2,22,R,John Olson,63,
Thurston,0322 LACEY 22,State Rep 22-2,22,R,John Olson,219,
Thurston,0323 LACEY 23,State Rep 22-2,22,R,John Olson,69,
Thurston,0324 LACEY 24,State Rep 22-2,22,R,John Olson,241,
Thurston,0325 LACEY 25,State Rep 22-2,22,R,John Olson,0,
Thurston,0326 LACEY 26,State Rep 22-2,22,R,John Olson,17,
Thurston,0327 LACEY 27,State Rep 22-2,22,R,John Olson,110,
Thurston,0328 LACEY 28,State Rep 22-2,22,R,John Olson,79,
Thurston,0329 LACEY 29,State Rep 22-2,22,R,John Olson,91,
Thurston,0330 LACEY 30,State Rep 22-2,22,R,John Olson,177,
Thurston,0331 LACEY 31,State Rep 22-2,22,R,John Olson,229,
Thurston,0332 LACEY 32,State Rep 22-2,22,R,John Olson,122,
Thurston,0333 LACEY 33,State Rep 22-2,22,R,John Olson,65,
Thurston,0334 LACEY 34,State Rep 22-2,22,R,John Olson,46,
Thurston,0335 LACEY 35,State Rep 22-2,22,R,John Olson,45,
Thurston,0336 LACEY 36,State Rep 22-2,22,R,John Olson,2,
Thurston,0337 LACEY 37,State Rep 22-2,22,R,John Olson,24,
Thurston,0338 LACEY 38,State Rep 22-2,22,R,John Olson,1,
Thurston,0401 TUMWATER 1,State Rep 22-2,22,R,John Olson,84,
Thurston,0402 TUMWATER 2,State Rep 22-2,22,R,John Olson,100,
Thurston,0403 TUMWATER 3,State Rep 22-2,22,R,John Olson,65,
Thurston,0404 TUMWATER 4,State Rep 22-2,22,R,John Olson,69,
Thurston,0405 TUMWATER 5,State Rep 22-2,22,R,John Olson,74,
Thurston,0406 TUMWATER 6,State Rep 22-2,22,R,John Olson,131,
Thurston,0407 TUMWATER 7,State Rep 22-2,22,R,John Olson,79,
Thurston,0408 TUMWATER 8,State Rep 22-2,22,R,John Olson,86,
Thurston,0409 TUMWATER 9,State Rep 22-2,22,R,John Olson,97,
Thurston,0410 TUMWATER 10,State Rep 22-2,22,R,John Olson,146,
Thurston,0411 TUMWATER 11,State Rep 22-2,22,R,John Olson,103,
Thurston,0412 TUMWATER 12,State Rep 22-2,22,R,John Olson,95,
Thurston,0413 TUMWATER 13,State Rep 22-2,22,R,John Olson,60,
Thurston,0414 TUMWATER 14,State Rep 22-2,22,R,John Olson,58,
Thurston,0415 TUMWATER 15,State Rep 22-2,22,R,John Olson,86,
Thurston,0416 TUMWATER 16,State Rep 22-2,22,R,John Olson,0,
Thurston,0417 TUMWATER 17,State Rep 22-2,22,R,John Olson,4,
Thurston,0418 TUMWATER 18,State Rep 22-2,22,R,John Olson,0,
Thurston,0419 TUMWATER 19,State Rep 22-2,22,R,John Olson,0,
Thurston,0420 TUMWATER 20,State Rep 22-2,22,R,John Olson,0,
Thurston,0421 TUMWATER 21,State Rep 22-2,22,R,John Olson,36,
Thurston,0992  Suppressed,State Rep 22-2,22,R,John Olson,5,
THURSTON WA,THURSTON WA,State Rep 22-2,22,R,John Olson,13398,
Thurston,0044  STEAMBOAT  ISLAND,Senate 35,35,D,Tim Sheldon,169,
Thurston,0061  BELMORE,Senate 35,35,D,Tim Sheldon,342,
